date,canton_name,total_trips,dataset,train_trips,road_trips,highway_trips,commuter_trips,non_commuter_trips
2019-01-14,Waadt,2374174,2019,274653,1606071,493473,656157,1718041
2019-01-14,Wallis,709457,2019,75242,514020,120217,165546,543932
2019-01-15,Solothurn,1204183,2019,231136,675341,297717,311919,892275
2019-01-15,Basel-Landschaft,1059687,2019,104545,743156,211998,303278,756421
2019-01-15,Schwyz,589105,2019,75702,357611,155802,143274,445841
2019-01-15,Aargau,2185960,2019,309580,1378177,498211,598198,1587771
2019-01-15,Ticino,821204,2019,31113,669009,121090,220765,600448
2019-01-15,Schaffhausen,222307,2019,26540,189805,5971,58723,163594
2019-01-15,Uri,99548,2019,11575,51896,36089,19219,80342
2019-01-15,Freiburg,881691,2019,76869,645010,159825,217501,664202
2019-01-15,Luzern,1220804,2019,104245,847636,268931,329623,891189
2019-01-15,Geneve,1565800,2019,83571,1368607,113633,485228,1080585
2019-01-15,Zug,579698,2019,82654,332538,164515,179992,399716
2019-01-15,Jura,167504,2019,13728,147217,6569,43749,123766
2019-01-15,Obwalden,93016,2019,7513,75583,9928,22492,70533
2019-01-15,Thurgau,812224,2019,91922,573771,146541,206037,606198
2019-01-15,Glarus,151813,2019,28413,65056,58355,32654,119171
2019-01-15,Basel-Stadt,888961,2019,89463,682296,117212,282261,606710
2019-01-15,Appenzell-Ausserrhoden,177899,2019,17134,150422,10352,44582,133327
2019-01-15,Nidwalden,191541,2019,11732,109055,70766,46644,144910
2019-01-15,Zurich,4428161,2019,688874,3178733,560566,1329958,3098215
2019-01-15,Appenzell-Innerrhoden,36393,2019,2556,32711,1137,7456,28949
2019-01-15,Neuchatel,481191,2019,40487,375540,65175,133746,347457
2019-01-15,Bern,3132562,2019,411551,2259600,461432,824152,2308433
2019-01-15,Graubunden,502562,2019,54346,373805,74437,104272,398316
2019-01-15,Sankt-Gallen,1682869,2019,181840,1119607,381442,422378,1260511
2019-01-15,Waadt,2512589,2019,283502,1704226,524879,666522,1846087
2019-01-15,Wallis,808950,2019,87537,597191,124243,171343,637628
2019-01-16,Solothurn,1224353,2019,232927,682911,308525,306400,917964
2019-01-16,Basel-Landschaft,1074959,2019,104662,754871,215436,298295,776674
2019-01-16,Schwyz,654290,2019,79504,403157,171640,144312,509989
2019-01-16,Aargau,2215485,2019,310426,1397520,507550,585687,1629810
2019-01-16,Ticino,829448,2019,30651,675283,123526,218021,611439
2019-01-16,Schaffhausen,226651,2019,26590,193449,6622,56752,169910
2019-01-16,Uri,125960,2019,13180,71488,41302,20598,105372
2019-01-16,Freiburg,908269,2019,78712,666094,163473,213914,694366
2019-01-16,Luzern,1273561,2019,106446,889038,278088,323176,950396
2019-01-16,Geneve,1560270,2019,83275,1361853,115152,460735,1099546
2019-01-16,Zug,596189,2019,81835,345924,168438,175271,420928
2019-01-16,Jura,172473,2019,14277,151450,6757,42767,129718
2019-01-16,Obwalden,107032,2019,8527,87114,11402,22315,84729
2019-01-16,Thurgau,836557,2019,93890,589094,153583,202059,634509
2019-01-16,Glarus,176753,2019,31217,76947,68600,33702,143062
2019-01-16,Basel-Stadt,891790,2019,88859,685155,117785,275775,616025
2019-01-16,Appenzell-Ausserrhoden,193784,2019,18401,163336,12056,45638,148156
2019-01-16,Nidwalden,211071,2019,13498,125348,72234,45388,165693
2019-01-16,Zurich,4520387,2019,690546,3250868,578985,1306189,3214210
2019-01-16,Appenzell-Innerrhoden,41831,2019,2918,37698,1224,7714,34127
2019-01-16,Neuchatel,494565,2019,41120,386796,66659,130832,363744
2019-01-16,Bern,3222198,2019,424743,2323555,473921,809071,2413148
2019-01-16,Graubunden,594911,2019,59527,451188,84219,107575,487361
2019-01-16,Sankt-Gallen,1800386,2019,191108,1194302,414995,422383,1378024
2019-01-16,Waadt,2550828,2019,283837,1732918,534098,646238,1904615
2019-01-16,Wallis,847332,2019,94554,625453,127346,170077,677277
2019-01-17,Solothurn,1209450,2019,236013,664978,308466,308488,900969
2019-01-17,Basel-Landschaft,1062322,2019,105804,738346,218183,299190,763144
2019-01-17,Schwyz,589813,2019,76393,348053,165379,142227,447598
2019-01-17,Aargau,2176984,2019,312036,1358807,506152,587771,1589225
2019-01-17,Ticino,821160,2019,30781,665831,124558,219295,601876
2019-01-17,Schaffhausen,224680,2019,26603,191489,6598,57922,166769
2019-01-17,Uri,105483,2019,12079,57001,36414,20699,84795
2019-01-17,Freiburg,874221,2019,78378,633955,161899,214512,659720
2019-01-17,Luzern,1213027,2019,106832,835774,270433,325300,887739
2019-01-17,Geneve,1566732,2019,88598,1356401,121743,477997,1088746
2019-01-17,Zug,579135,2019,83328,329602,166215,176445,402701
2019-01-17,Jura,164531,2019,14188,143806,6548,43173,121369
2019-01-17,Obwalden,93200,2019,7684,74660,10867,22605,70606
2019-01-17,Thurgau,815986,2019,92455,570958,152585,203233,612766
2019-01-17,Glarus,168311,2019,31372,69654,67296,34483,133839
2019-01-17,Basel-Stadt,890427,2019,90741,679828,119871,279054,611386
2019-01-17,Appenzell-Ausserrhoden,176269,2019,16794,148554,10931,43915,132364
2019-01-17,Nidwalden,185683,2019,12297,105560,67838,45822,139873
2019-01-17,Zurich,4427516,2019,692968,3155498,579063,1310201,3117328
2019-01-17,Appenzell-Innerrhoden,34828,2019,2341,31355,1140,7189,27648
2019-01-17,Neuchatel,481401,2019,42730,371479,67203,132671,348741
2019-01-17,Bern,3101177,2019,423421,2207470,470308,810925,2290275
2019-01-17,Graubunden,551263,2019,57930,410719,82637,107967,443319
2019-01-17,Sankt-Gallen,1709634,2019,186873,1114805,407981,419706,1289955
2019-01-17,Waadt,2472218,2019,286687,1651613,533937,654952,1817286
2019-01-17,Wallis,792199,2019,92298,571815,128106,170040,622180
2019-01-18,Solothurn,1231787,2019,225265,686350,320181,286124,945673
2019-01-18,Basel-Landschaft,1082580,2019,104416,751215,226961,275494,807098
2019-01-18,Schwyz,673068,2019,86932,389724,196423,144693,528386
2019-01-18,Aargau,2229809,2019,298929,1411205,519686,546189,1683632
2019-01-18,Ticino,866215,2019,33290,697526,135411,215742,650485
2019-01-18,Schaffhausen,236216,2019,27413,201200,7612,55268,180958
2019-01-18,Uri,126094,2019,14353,67233,44518,22256,103848
2019-01-18,Freiburg,949572,2019,79864,691050,178667,207034,742548
2019-01-18,Luzern,1271446,2019,106636,883978,280842,308384,963074
2019-01-18,Geneve,1564355,2019,86129,1349778,128459,451614,1112752
2019-01-18,Zug,609504,2019,82820,354441,172252,165552,443962
2019-01-18,Jura,176389,2019,14433,154160,7806,42718,133682
2019-01-18,Obwalden,107462,2019,8776,86158,12539,21972,85501
2019-01-18,Thurgau,850369,2019,92703,596789,160889,193858,656524
2019-01-18,Glarus,216307,2019,38775,82433,95108,40753,175564
2019-01-18,Basel-Stadt,930427,2019,90203,714345,125891,255025,675414
2019-01-18,Appenzell-Ausserrhoden,188664,2019,18279,158270,12126,42442,146233
2019-01-18,Nidwalden,208615,2019,13860,120061,74704,44755,163870
2019-01-18,Zurich,4516595,2019,669902,3236411,610291,1216889,3299716
2019-01-18,Appenzell-Innerrhoden,41123,2019,2779,36917,1437,7554,33580
2019-01-18,Neuchatel,506888,2019,41331,395573,69995,127461,379439
2019-01-18,Bern,3279337,2019,452668,2328111,498579,755168,2524190
2019-01-18,Graubunden,689725,2019,74586,493796,121366,118188,571561
2019-01-18,Sankt-Gallen,1893459,2019,207839,1202108,483530,417935,1475542
2019-01-18,Waadt,2634813,2019,299286,1743269,592279,629796,2005039
2019-01-18,Wallis,931726,2019,114665,653881,163204,177250,754500
2019-01-19,Solothurn,1011587,2019,158027,561267,292304,83976,927622
2019-01-19,Basel-Landschaft,840024,2019,70638,575358,194040,73707,766330
2019-01-19,Schwyz,680868,2019,74969,414279,191629,50462,630417
2019-01-19,Aargau,1851037,2019,200133,1185329,465584,154969,1696078
2019-01-19,Ticino,634694,2019,20856,515576,98271,67858,566846
2019-01-19,Schaffhausen,189100,2019,18451,163331,7327,17460,171650
2019-01-19,Uri,128656,2019,14161,75917,38589,9395,119273
2019-01-19,Freiburg,857306,2019,60624,625293,171400,72240,785078
2019-01-19,Luzern,1127376,2019,87200,792671,247515,102006,1025380
2019-01-19,Geneve,1109401,2019,47088,952404,109920,109215,1000198
2019-01-19,Zug,476462,2019,55506,270180,150786,40223,436249
2019-01-19,Jura,146757,2019,10267,130423,6076,15196,131570
2019-01-19,Obwalden,118465,2019,8707,97092,12678,9045,109433
2019-01-19,Thurgau,719744,2019,65647,505405,148702,64073,655681
2019-01-19,Glarus,228321,2019,36777,90919,100635,16355,211976
2019-01-19,Basel-Stadt,657585,2019,59016,492642,105939,63425,594173
2019-01-19,Appenzell-Ausserrhoden,177062,2019,15598,149848,11625,16324,160747
2019-01-19,Nidwalden,219976,2019,13940,135909,70138,16395,203592
2019-01-19,Zurich,3529420,2019,423347,2559125,546961,325338,3204094
2019-01-19,Appenzell-Innerrhoden,49420,2019,3499,44176,1756,3636,45795
2019-01-19,Neuchatel,407472,2019,28697,320290,58496,38838,368646
2019-01-19,Bern,2894680,2019,384613,2052731,457356,245518,2649183
2019-01-19,Graubunden,785497,2019,68106,603246,114162,57619,727898
2019-01-19,Sankt-Gallen,1733219,2019,168469,1108370,456399,144504,1588734
2019-01-19,Waadt,2154312,2019,194802,1443565,515963,191811,1962520
2019-01-19,Wallis,979483,2019,106109,733355,140040,79664,899841
2019-01-20,Solothurn,713668,2019,122647,364623,226409,50457,663223
2019-01-20,Basel-Landschaft,561601,2019,54505,361667,145440,43479,518133
2019-01-20,Schwyz,533155,2019,66440,300988,165736,36282,496882
2019-01-20,Aargau,1249886,2019,152154,733302,364440,88871,1161025
2019-01-20,Ticino,499189,2019,19316,392111,87772,42403,456796
2019-01-20,Schaffhausen,134197,2019,14002,112664,7544,10129,124081
2019-01-20,Uri,113593,2019,14730,59819,39054,7860,105744
2019-01-20,Freiburg,608525,2019,45462,432704,130369,45845,562690
2019-01-20,Luzern,783570,2019,59969,537779,185833,59138,724443
2019-01-20,Geneve,772696,2019,42064,638664,91981,68600,704109
2019-01-20,Zug,352281,2019,42904,190599,118789,24977,327315
2019-01-20,Jura,109641,2019,8727,94726,6198,9329,100321
2019-01-20,Obwalden,88901,2019,6796,70415,11700,6248,82663
2019-01-20,Thurgau,502619,2019,50766,333835,118031,36912,465720
2019-01-20,Glarus,207885,2019,35810,71370,100715,14123,193772
2019-01-20,Basel-Stadt,422566,2019,47173,293946,81455,36608,385967
2019-01-20,Appenzell-Ausserrhoden,134691,2019,12262,112140,10300,10203,124500
2019-01-20,Nidwalden,164627,2019,10362,97445,56830,11321,153316
2019-01-20,Zurich,2438240,2019,303530,1689487,445235,193460,2244793
2019-01-20,Appenzell-Innerrhoden,40022,2019,2799,35610,1622,2588,37444
2019-01-20,Neuchatel,267774,2019,23633,202204,41948,22216,245569
2019-01-20,Bern,1975399,2019,263074,1368746,343597,151999,1823419
2019-01-20,Graubunden,675652,2019,66994,488393,120285,46333,629340
2019-01-20,Sankt-Gallen,1326957,2019,144624,782252,400102,94535,1232443
2019-01-20,Waadt,1527394,2019,144435,962346,420636,122692,1404725
2019-01-20,Wallis,724037,2019,95148,501497,127411,55864,668193
2019-01-21,Solothurn,1153425,2019,218405,645293,289735,317454,835981
2019-01-21,Basel-Landschaft,1026921,2019,100300,716258,210371,308447,718483
2019-01-21,Schwyz,596933,2019,76257,354028,166657,146554,450389
2019-01-21,Aargau,2093647,2019,292861,1319999,480798,603788,1489870
2019-01-21,Ticino,816804,2019,30076,666591,120147,226393,590421
2019-01-21,Schaffhausen,222218,2019,26275,189741,6213,59498,162732
2019-01-21,Uri,106437,2019,11306,58842,36299,21045,85402
2019-01-21,Freiburg,877466,2019,76914,642567,157995,222914,654563
2019-01-21,Luzern,1166675,2019,97753,809197,259733,328256,838427
2019-01-21,Geneve,1503717,2019,83758,1309376,110595,493604,1010125
2019-01-21,Zug,562770,2019,79281,323328,160170,180753,382027
2019-01-21,Jura,165338,2019,13695,145421,6232,45246,120103
2019-01-21,Obwalden,91913,2019,7397,74402,10124,23028,68895
2019-01-21,Thurgau,793512,2019,87452,559792,146280,208869,584655
2019-01-21,Glarus,173891,2019,32497,71553,69850,36011,137889
2019-01-21,Basel-Stadt,846261,2019,86251,644643,115379,282297,563977
2019-01-21,Appenzell-Ausserrhoden,170331,2019,15970,143995,10375,44565,125776
2019-01-21,Nidwalden,181747,2019,11607,105176,64972,46347,135408
2019-01-21,Zurich,4337987,2019,659661,3118445,559892,1346788,2991211
2019-01-21,Appenzell-Innerrhoden,34311,2019,2249,30936,1138,7404,26919
2019-01-21,Neuchatel,472289,2019,39505,369638,63157,135327,336973
2019-01-21,Bern,3043542,2019,399179,2194572,449814,829099,2214466
2019-01-21,Graubunden,615022,2019,61621,462673,90752,111823,503224
2019-01-21,Sankt-Gallen,1685802,2019,183434,1095917,406471,429719,1256104
2019-01-21,Waadt,2466716,2019,280127,1673479,513131,679403,1787334
2019-01-21,Wallis,822938,2019,96049,601853,125058,175657,647305
2019-01-22,Solothurn,1094512,2019,200236,597997,296291,295627,798897
2019-01-22,Basel-Landschaft,962270,2019,91678,667614,202986,289016,673263
2019-01-22,Schwyz,575633,2019,69339,343150,163154,138887,436757
2019-01-22,Aargau,1975704,2019,265859,1221649,488206,571072,1404642
2019-01-22,Ticino,752809,2019,27791,606190,118837,208097,544721
2019-01-22,Schaffhausen,200948,2019,22144,172592,6220,55814,145142
2019-01-22,Uri,109231,2019,11965,60028,37249,19667,89575
2019-01-22,Freiburg,809522,2019,68810,583977,156747,205462,604073
2019-01-22,Luzern,1106702,2019,90702,756051,259961,307814,798899
2019-01-22,Geneve,1363083,2019,70711,1182284,110097,453101,909992
2019-01-22,Zug,538133,2019,73320,304248,160578,171486,366660
2019-01-22,Jura,158855,2019,12566,140279,6025,41664,117205
2019-01-22,Obwalden,94025,2019,7068,76820,10149,21715,72323
2019-01-22,Thurgau,742173,2019,78468,517635,146081,193191,548993
2019-01-22,Glarus,165574,2019,28251,70441,66893,32573,133013
2019-01-22,Basel-Stadt,780159,2019,76782,593098,110292,262541,517631
2019-01-22,Appenzell-Ausserrhoden,169153,2019,14931,143328,10905,42986,126179
2019-01-22,Nidwalden,182681,2019,11221,106580,64891,43637,139055
2019-01-22,Zurich,4027254,2019,579167,2877671,570425,1272254,2755010
2019-01-22,Appenzell-Innerrhoden,36770,2019,2232,33282,1266,7230,29550
2019-01-22,Neuchatel,436409,2019,35287,339339,61793,126533,309887
2019-01-22,Bern,2842862,2019,358556,2032275,452054,775574,2067311
2019-01-22,Graubunden,597870,2019,56196,459234,82467,100445,497453
2019-01-22,Sankt-Gallen,1592418,2019,162573,1036061,393804,399085,1193355
2019-01-22,Waadt,2290076,2019,243676,1533365,513055,633972,1656125
2019-01-22,Wallis,762323,2019,84426,557954,119960,161601,600741
2019-01-23,Solothurn,834143,2019,154177,430523,249454,205332,628823
2019-01-23,Basel-Landschaft,724946,2019,72236,478836,173888,202673,522288
2019-01-23,Schwyz,447780,2019,54851,253353,139583,99060,348728
2019-01-23,Aargau,1548780,2019,204853,927479,416456,407145,1141644
2019-01-23,Ticino,548829,2019,20863,429474,98504,142195,406646
2019-01-23,Schaffhausen,162206,2019,17581,138948,5689,39987,122231
2019-01-23,Uri,83702,2019,9560,41808,32344,13743,69969
2019-01-23,Freiburg,609019,2019,53535,424553,130942,139415,469615
2019-01-23,Luzern,846963,2019,69435,562500,215039,214336,632639
2019-01-23,Geneve,970433,2019,51499,825965,92981,298815,671630
2019-01-23,Zug,417810,2019,57451,226552,133819,120570,297252
2019-01-23,Jura,117212,2019,9441,103071,4711,28074,89149
2019-01-23,Obwalden,66739,2019,5042,53229,8479,14883,51867
2019-01-23,Thurgau,593822,2019,62181,403777,127875,139129,454705
2019-01-23,Glarus,132708,2019,22510,50733,59477,24075,108645
2019-01-23,Basel-Stadt,587530,2019,59038,429839,98661,185557,401982
2019-01-23,Appenzell-Ausserrhoden,139357,2019,11578,117573,10215,31523,107843
2019-01-23,Nidwalden,134425,2019,7749,74432,52254,30299,104137
2019-01-23,Zurich,3127849,2019,440643,2189082,498133,901088,2226770
2019-01-23,Appenzell-Innerrhoden,28631,2019,1632,25832,1179,5275,23369
2019-01-23,Neuchatel,327953,2019,26976,250683,50307,86933,241033
2019-01-23,Bern,2094806,2019,263500,1454757,376569,529092,1565736
2019-01-23,Graubunden,435437,2019,41839,323479,70141,68725,366735
2019-01-23,Sankt-Gallen,1239264,2019,127028,777977,334283,280073,959216
2019-01-23,Waadt,1684385,2019,180932,1081887,421592,427156,1257255
2019-01-23,Wallis,525644,2019,57673,368731,99261,106089,419576
2019-01-24,Solothurn,887277,2019,169549,454761,262979,214373,672916
2019-01-24,Basel-Landschaft,755363,2019,76867,497067,181441,209604,545771
2019-01-24,Schwyz,463328,2019,58575,257522,147240,103721,359616
2019-01-24,Aargau,1623060,2019,222725,965216,435129,422251,1200819
2019-01-24,Ticino,596173,2019,22226,470650,103307,152401,443782
2019-01-24,Schaffhausen,171050,2019,18983,146352,5727,41693,129370
2019-01-24,Uri,85207,2019,10292,41853,33071,14733,70483
2019-01-24,Freiburg,652669,2019,58900,453287,140494,146904,505777
2019-01-24,Luzern,879473,2019,73300,583460,222722,223264,656219
2019-01-24,Geneve,1084548,2019,57715,922342,104502,328371,756188
2019-01-24,Zug,431545,2019,60829,231204,139524,124151,307406
2019-01-24,Jura,121312,2019,10009,106273,5039,29841,91481
2019-01-24,Obwalden,69033,2019,5356,55009,8679,15333,53712
2019-01-24,Thurgau,621136,2019,66740,421463,132944,144477,476671
2019-01-24,Glarus,143540,2019,24292,53441,65818,25652,117899
2019-01-24,Basel-Stadt,622133,2019,63561,455710,102872,193231,428912
2019-01-24,Appenzell-Ausserrhoden,139989,2019,12457,117444,10098,32594,107406
2019-01-24,Nidwalden,138325,2019,8337,76103,53895,31562,106774
2019-01-24,Zurich,3278676,2019,478332,2284769,515585,935931,2342757
2019-01-24,Appenzell-Innerrhoden,28042,2019,1721,25108,1226,5471,22584
2019-01-24,Neuchatel,352036,2019,30148,268421,53475,92391,259654
2019-01-24,Bern,2244995,2019,290072,1557116,397825,556311,1688704
2019-01-24,Graubunden,466536,2019,45622,344085,76849,74642,391915
2019-01-24,Sankt-Gallen,1306576,2019,137331,812769,356499,294428,1012172
2019-01-24,Waadt,1826327,2019,196948,1171232,458168,457653,1368696
2019-01-24,Wallis,578039,2019,66769,404958,106335,112726,465337
2019-01-25,Solothurn,1146270,2019,214042,617064,315174,263011,883270
2019-01-25,Basel-Landschaft,986332,2019,97629,666874,221842,253945,732401
2019-01-25,Schwyz,642628,2019,84022,362166,196450,135448,507191
2019-01-25,Aargau,2064987,2019,278732,1277695,508571,506203,1558794
2019-01-25,Ticino,795376,2019,31185,637246,126956,197415,597972
2019-01-25,Schaffhausen,221261,2019,25905,187561,7806,52082,169190
2019-01-25,Uri,122685,2019,15192,62425,45079,20832,101865
2019-01-25,Freiburg,891200,2019,77194,634982,179034,188881,702330
2019-01-25,Luzern,1176332,2019,97552,808554,270238,281001,895343
2019-01-25,Geneve,1404896,2019,78367,1200957,125585,407725,997185
2019-01-25,Zug,552726,2019,78881,309278,164577,152260,400476
2019-01-25,Jura,166120,2019,12935,145470,7727,38404,127728
2019-01-25,Obwalden,100958,2019,8146,81065,11756,20536,80432
2019-01-25,Thurgau,806575,2019,86131,558694,161761,181776,624811
2019-01-25,Glarus,214744,2019,38411,78427,97917,38022,176733
2019-01-25,Basel-Stadt,807500,2019,82449,600856,124203,229991,577518
2019-01-25,Appenzell-Ausserrhoden,178380,2019,16996,149266,12129,40213,138178
2019-01-25,Nidwalden,195750,2019,12873,111385,71504,41050,154712
2019-01-25,Zurich,4223194,2019,623386,2993810,606009,1131896,3091310
2019-01-25,Appenzell-Innerrhoden,37340,2019,2666,33062,1625,6987,30366
2019-01-25,Neuchatel,458709,2019,38982,354617,65121,114973,343747
2019-01-25,Bern,3012115,2019,395000,2126287,490850,689595,2322542
2019-01-25,Graubunden,674358,2019,72551,475962,125865,108623,565756
2019-01-25,Sankt-Gallen,1788523,2019,194522,1109511,484506,384733,1403808
2019-01-25,Waadt,2424609,2019,269677,1575700,579250,573784,1850843
2019-01-25,Wallis,889303,2019,112494,618923,157907,162006,727319
2019-01-26,Solothurn,986771,2019,153017,530914,302851,82254,904528
2019-01-26,Basel-Landschaft,798937,2019,66193,532082,200673,70727,728221
2019-01-26,Schwyz,593716,2019,68623,344130,180974,47662,546065
2019-01-26,Aargau,1749956,2019,190398,1093715,465853,148320,1601647
2019-01-26,Ticino,675302,2019,23651,540304,111358,69175,606138
2019-01-26,Schaffhausen,183587,2019,18446,156003,9147,16692,166905
